cik,name,name_clean,ticker,gvkey,sic,name_source
0001005229,COLUMBUS MCKINNON CORP,columbus mckinnon,CMCO,62221,3530.0,crosswalk
0001005284,UNIVERSAL DISPLAY CORP,universal display,PANL,25274,3674.0,crosswalk
0001005286,LIFECORE BIOMEDL INC,lifecore biomedl,LNDC,62169,2834.0,crosswalk
0001005731,IDT CORP,idt,IDT,62396,4813.0,crosswalk
0001005757,CSG SYSTEMS INTL INC,csg systems intl,CSGS,62266,7374.0,crosswalk
0001005817,TOMPKINS FINANCIAL CORP,tompkins financial,TMP,17240,6020.0,crosswalk
0001006028,PURE BIOSCIENCE INC,pure bioscience,PURE,63448,2890.0,crosswalk
0001006045,IRIDEX CORP,iridex,IRIX,62168,3845.0,crosswalk
0001006281,PROTALIX BIOTHERAPEUTICS INC,protalix biotherapeutics,OTIX,62592,2836.0,crosswalk
0001006655,EVOLUTION PETROLEUM CORP,evolution petroleum,EPM,62626,1311.0,crosswalk
0001006830,CONSUMERS BANCORP INC,consumers bancorp,CBKM,111640,6020.0,crosswalk
0001006837,INNOVATE CORP,innovate,,63952,3440.0,crosswalk
0001007019,COFFEE HOLDING CO INC,coffee,JVA,160742,5140.0,crosswalk
0001007587,KVH INDUSTRIES INC,kvh industries,KVHI,62549,4899.0,crosswalk
0001008586,STREAMLINE HEALTH SOLUTIONS,streamline health solutions,STRM,62666,7373.0,crosswalk
0001008848,ACORDA THERAPEUTICS INC,acorda therapeutics,ACOR,156617,2836.0,crosswalk
0001009759,Capstone Turbine Corp,capstone turbine,CPST,,3510.0,ticker_map
0001009829,JAKKS PACIFIC INC,jakks pacific,JAKK,62745,3944.0,crosswalk
0001009891,AIR INDUSTRIES GROUP INC,air industries,ASHN,166087,3728.0,crosswalk
0001010086,SIGA TECHNOLOGIES INC,siga technologies,SIGA,65376,2834.0,crosswalk
0001010470,PROVIDENT FINANCIAL HOLDINGS,provident financial,PROV,63178,6035.0,crosswalk
0001011060,NORDICUS PARTNERS CORP,nordicus partners,ASNB,63029,3842.0,crosswalk
0001011509,GOLDEN MINERALS CO,golden minerals,AUM,65921,1040.0,crosswalk
0001012019,RUSH ENTERPRISES INC,rush enterprises,RUSH,63000,5500.0,crosswalk
0001012100,SEALED AIR CORP,sealed air,,9555,3081.0,crosswalk
0001012477,AVADEL PHARMACEUTICALS PLC,avadel pharmaceuticals,FLML,63005,2834.0,crosswalk
0001013237,FACTSET RESEARCH SYSTEMS INC,factset research systems,FDS,63172,7370.0,crosswalk
0001013272,NORWOOD FINANCIAL CORP,norwood financial,NWFL,66155,6020.0,crosswalk
0001013462,ANSYS INC,ansys,ANSS,63080,7372.0,crosswalk
0001013488,BJ'S RESTAURANTS INC,bjs restaurants,BJRI,63739,5812.0,crosswalk
0001013706,WILHELMINA INTERNATIONAL INC,wilhelmina international,WHLM,63388,7900.0,crosswalk
0001013857,PEGASYSTEMS INC,pegasystems,PEGA,63290,7372.0,crosswalk
0001013871,NRG ENERGY INC,nrg energy,NRG,135990,4911.0,crosswalk
0001013880,TTEC HOLDINGS INC,ttec,TTEC,63417,7389.0,crosswalk
0001013934,STRATEGIC EDUCATION INC,strategic education,STRA,63338,8200.0,crosswalk
0001014473,VERISIGN INC,verisign,VRSN,66368,7370.0,crosswalk
0001014739,OPTION CARE HEALTH INC,option care health,BIOS,35543,8090.0,crosswalk
0001014763,AINOS INC,ainos,AMAR,63446,2836.0,crosswalk
0001015328,WINTRUST FINANCIAL CORP,wintrust financial,WTFC,63781,6020.0,crosswalk
0001015383,OUTDOOR HOLDING CO,outdoor,RTRO,36153,3480.0,crosswalk
0001015739,AWARE INC,aware,AWRE,63454,7372.0,crosswalk
0001016178,CARVER BANCORP INC,carver bancorp,CARV,30857,6035.0,crosswalk
0001016281,CARRIAGE SERVICES INC,carriage services,CSV,63456,7200.0,crosswalk
0001016504,INTEGRATED BIOPHARMA INC,integrated biopharma,INB,61880,2834.0,crosswalk
0001017303,TRANSACT TECHNOLOGIES INC,transact technologies,TACT,63520,3577.0,crosswalk
0001017480,HIBBETT INC,hibbett,HIBB,63763,5940.0,crosswalk
0001017491,SEELOS THERAPEUTICS INC,seelos therapeutics,NEXM,34709,2836.0,crosswalk
0001017655,PAID INC,paid,PAYD,62178,7370.0,crosswalk
0001018164,WILLIS LEASE FINANCE CORP,willis lease finance,WLFC,63596,7359.0,crosswalk
0001018399,ENTERPRISE BANCORP INC/MA,enterprise bancorp incma,EBTC,118525,6020.0,crosswalk
0001018724,AMAZON.COM INC,amazoncom,AMZN,64768,5961.0,crosswalk
0001018840,ABERCROMBIE & FITCH  -CL A,abercrombie fitch cl a,ANF,63643,5651.0,crosswalk
0001018963,ATI INC -NEW,ati inc new,ATI,10405,3350.0,crosswalk
0001018979,AMERISAFE INC,amerisafe,AMSF,164572,6331.0,crosswalk
0001019034,BIO-KEY INTERNATIONAL INC,biokey international,BKYI,64645,3829.0,crosswalk
0001019849,PENSKE AUTOMOTIVE GROUP INC,penske automotive,PAG,63847,5500.0,crosswalk
0001020214,CERUS CORP,cerus,CERS,64327,3842.0,crosswalk
0001020569,IRON MOUNTAIN INC,iron mountain,IRM,62374,6798.0,crosswalk
0001020710,DXP ENTERPRISES INC,dxp enterprises,DXPE,64223,5080.0,crosswalk
0001020859,UNITED NATURAL FOODS INC,united natural foods,UNFI,63927,5140.0,crosswalk
0001021162,TRIUMPH GROUP INC,triumph,TGI,63876,3728.0,crosswalk
0001021561,NU SKIN ENTERPRISES  -CL A,nu skin enterprises cl a,NUS,64028,2844.0,crosswalk
0001021635,OGE ENERGY CORP,oge energy,OGE,8113,4931.0,crosswalk
0001021860,NOV INC,nov,NOV,63892,3533.0,crosswalk
0001022079,QUEST DIAGNOSTICS INC,quest diagnostics,DGX,64166,8071.0,crosswalk
0001022321,GENESIS ENERGY  -LP,genesis energy lp,GEL,64063,5172.0,crosswalk
0001022408,EPLUS INC,eplus,PLUS,63986,5045.0,crosswalk
0001022505,SIDECHANNEL INC,sidechannel,NSCT,64077,7372.0,crosswalk
0001022652,INSEEGO CORP,inseego,NVTL,141178,3661.0,crosswalk
0001022671,STEEL DYNAMICS INC,steel dynamics,STLD,64030,3312.0,crosswalk
0001022899,PROTAGENIC THERAPEUTICS INC,protagenic therapeutics,MILB,26922,2836.0,crosswalk
0001023024,ANI PHARMACEUTICALS INC,ani pharmaceuticals,ANIP,18204,2834.0,crosswalk
0001023128,LITHIA MOTORS INC  -CL A,lithia motors inc cl a,LAD,64175,5500.0,crosswalk
0001023313,FORRESTER RESEARCH INC,forrester research,FORR,64061,8700.0,crosswalk
0001023459,SIMULATIONS PLUS INC,simulations plus,SLP,64929,7372.0,crosswalk
0001023731,8X8 INC,8x8,EGHT,65021,7370.0,crosswalk
0001023994,OLENOX INDUSTRIES INC,olenox industries,CSDI,194655,3440.0,crosswalk
0001024305,COTY INC,coty,COTY,12151,2844.0,crosswalk
0001024478,ROCKWELL AUTOMATION,rockwell automation,ROK,9203,3620.0,crosswalk
0001024795,HELIOS TECHNOLOGIES INC,helios technologies,SNHY,64254,3490.0,crosswalk
0001025378,W P CAREY INC,w p carey,WPC,66354,6798.0,crosswalk
0001025771,CHASE PACKAGING CORP,chase packaging,CPKA,105867,9995.0,crosswalk
0001025835,ENTERPRISE FINL SERVICES CP,enterprise finl services cp,EFSC,117141,6020.0,crosswalk
0001025996,KILROY REALTY CORP,kilroy realty,KRC,64306,6798.0,crosswalk
0001026214,FEDERAL HOME LOAN MORTG CORP,federal home loan mortg,FMCC,15208,6111.0,crosswalk
0001026655,CORE MOLDING TECHNOLOGIES,core molding technologies,CMT,14794,3089.0,crosswalk
0001027838,TACTILE SYSTEMS TECHNOLOGY,tactile systems technology,,26847,3845.0,crosswalk
0001028918,PACIFIC PREMIER BANCORP INC,pacific premier bancorp,PPBI,64979,6020.0,crosswalk
0001029125,PANBELA THERAPEUTICS INC,panbela therapeutics,,21263,2836.0,crosswalk
0001029142,DYNAVAX TECHNOLOGIES CORP,dynavax technologies,DVAX,141496,2836.0,crosswalk
0001029199,EURONET WORLDWIDE INC,euronet worldwide,EEFT,64536,6099.0,crosswalk
0001030192,IDAHO STRTEGIC RESOURCES INC,idaho strtegic resources,NJMC,66246,1040.0,crosswalk
0001030469,OFG BANCORP,ofg bancorp,OFG,16981,6020.0,crosswalk
0001031093,SILVER BULL RESOURCES INC,silver bull resources,SVBR,177601,1000.0,crosswalk
0001031203,GROUP 1 AUTOMOTIVE INC,group 1 automotive,GPI,65718,5500.0,crosswalk
0001031235,GLOBAL SELF STORAGE INC,global self storage,GIFD,64545,6798.0,crosswalk
0001031296,FIRSTENERGY CORP,firstenergy,FE,8099,4911.0,crosswalk
0001031308,BENTLEY SYSTEMS INC,bentley systems,,37076,7370.0,crosswalk
0001031316,FRANKLIN STREET PROPERTIES,franklin street properties,FSP,163884,6798.0,crosswalk
0001031623,GULF ISLAND FABRICATION INC,gulf island fabrication,GIFI,64568,1389.0,crosswalk
0001032033,SLM CORP,slm,SLM,20430,6141.0,crosswalk
0001032208,SEMPRA ENERGY,sempra energy,SRE,8272,4923.0,crosswalk
0001032220,MAXIMUS INC,maximus,MMS,64901,7389.0,crosswalk
0001032975,LOGITECH INTERNATIONAL SA,logitech international sa,LOGI,102696,3577.0,crosswalk
0001034054,SBA COMMUNICATIONS CORP,sba communications,SBAC,121382,6798.0,crosswalk
0001034670,AUTOLIV INC,autoliv,ALV,64690,3714.0,crosswalk
0001034760,WIDEPOINT CORP,widepoint,WDPT,62057,7370.0,crosswalk
0001034842,RIGEL PHARMACEUTICALS INC,rigel pharmaceuticals,RIGL,133468,2834.0,crosswalk
0001035002,VALERO ENERGY CORP,valero energy,VLO,15247,2911.0,crosswalk
0001035092,SHORE BANCSHARES INC,shore bancshares,SHBI,143153,6020.0,crosswalk
0001035201,CALIFORNIA WATER SERVICE GP,california water service gp,CWT,2628,4941.0,crosswalk
0001035267,INTUITIVE SURGICAL INC,intuitive surgical,ISRG,136725,3845.0,crosswalk
0001035443,ALEXANDRIA R E EQUITIES INC,alexandria r e equities,ARE,64821,6798.0,crosswalk
0001035976,FNCB BANCORP INC,fncb bancorp,FNCB,113978,6020.0,crosswalk
0001035983,COMFORT SYSTEMS USA INC,comfort systems usa,FIX,64997,1700.0,crosswalk
0001036044,IDENTIV INC,identiv,INVE,65552,3577.0,crosswalk
0001036262,INTEST CORP,intest,INTT,64915,3825.0,crosswalk
0001036848,Aerocentury Corp,aerocentury,ACY,,7359.0,ticker_map
0001037038,RALPH LAUREN CORP,ralph lauren,RL,64891,2300.0,crosswalk
0001037540,BXP INC,bxp,BXP,64925,6798.0,crosswalk
0001037646,METTLER-TOLEDO INTL INC,mettlertoledo intl,MTD,65772,3826.0,crosswalk
0001037676,ARCH RESOURCES INC,arch resources,ACI,14793,1220.0,crosswalk
0001037868,AMETEK INC,ametek,AME,1598,3823.0,crosswalk
0001037976,JONES LANG LASALLE INC,jones lang lasalle,JLL,65108,6531.0,crosswalk
0001038074,SILICON LABORATORIES INC,silicon laboratories,SLAB,133288,3674.0,crosswalk
0001038277,RADNOSTIX INC,radnostix,INIS,65280,2835.0,crosswalk
0001038357,PIONEER NATURAL RESOURCES CO,pioneer natural resources,PXD,14359,1311.0,crosswalk
0001038773,SMARTFINANCIAL INC,smartfinancial,CSBQ,26179,6020.0,crosswalk
0001039065,OSI SYSTEMS INC,osi systems,OSIS,65607,3844.0,crosswalk
0001039280,NETSOL TECHNOLOGIES INC,netsol technologies,NTWK,107446,7372.0,crosswalk
0001039399,FORMFACTOR INC,formfactor,FORM,148390,3825.0,crosswalk
0001039466,NOVACCESS GLOBAL INC,novaccess global,XSNX,113822,2836.0,crosswalk
0001039684,ONEOK INC,oneok,OKE,8151,4923.0,crosswalk
0001039828,AMERICAN NATIONAL GROUP INC,american national,AEL,156383,6311.0,crosswalk
0001040130,PETMED EXPRESS INC,petmed express,PETS,65406,5912.0,crosswalk
0001040161,PIXELWORKS INC,pixelworks,PXLW,135044,3674.0,crosswalk
0001040470,AEHR TEST SYSTEMS,aehr test systems,AEHR,65286,3825.0,crosswalk
0001040765,VORNADO REALTY 7.875 PUB INC,vornado realty 7875 pub,,183674,6798.0,crosswalk
0001040829,RYMAN HOSPITALITY PPTYS INC,ryman hospitality pptys,RHP,24620,6798.0,crosswalk
0001040896,INTELLICHECK INC,intellicheck,IDN,126020,7370.0,crosswalk
0001040971,SL GREEN REALTY CORP,sl green realty,SLG,65290,6798.0,crosswalk
0001041024,ROCKWELL MEDICAL INC,rockwell medical,RMTI,66366,3842.0,crosswalk
0001041061,YUM BRANDS INC,yum brands,YUM,65417,5812.0,crosswalk
0001041368,RIVERVIEW BANCORP INC,riverview bancorp,RVSB,29061,6020.0,crosswalk
0001041514,LESAKA TECHNOLOGIES INC,lesaka technologies,UEPS,65540,7374.0,crosswalk
0001041657,URBAN ONE INC,urban one,ROIAK,120301,4832.0,crosswalk
0001041803,PRICESMART INC,pricesmart,PSMT,65343,5331.0,crosswalk
0001041859,CHILDRENS PLACE INC,childrens place,PLCE,65430,5600.0,crosswalk
0001042046,AMERICAN FINANCIAL GROUP INC,american financial,AFG,8431,6331.0,crosswalk
0001042074,CYMABAY THERAPEUTICS INC,cymabay therapeutics,,19600,2836.0,crosswalk
0001042187,YUNHONG GREEN CTI LTD,yunhong green cti,CTIB,65765,3060.0,crosswalk
0001042418,INHIBITOR THERAPEUTICS INC,inhibitor therapeutics,CBTEQ,65703,2836.0,crosswalk
0001042642,DISH DBS CORP,dish dbs,,146206,4899.0,crosswalk
0001042729,MERCANTILE BANK CORP,mercantile bank,MBWM,65689,6020.0,crosswalk
0001042773,CENTERPOINT ENERGY RES CORP,centerpoint energy res,,145350,4923.0,crosswalk
0001042776,PIEDMONT OFFICE REALTY TRUST,piedmont office realty trust,PDM,146140,6798.0,crosswalk
0001042893,INNOVEX INTERNATIONAL INC,innovex international,DRQ,65671,3533.0,crosswalk
0001043000,SONIDA SENIOR LIVING INC,sonida senior living,CSU,65732,8300.0,crosswalk
0001043186,STABILIS SOLUTIONS INC,stabilis solutions,AETI,35530,1311.0,crosswalk
0001043219,ANNALY CAPITAL MANAGEMENT,annaly capital management,NLY,65556,6798.0,crosswalk
0001043277,C H ROBINSON WORLDWIDE INC,c h robinson worldwide,CHRW,65609,4213.0,crosswalk
0001043337,STONERIDGE INC,stoneridge,SRI,65590,3679.0,crosswalk
0001043509,SONIC AUTOMOTIVE INC  -CL A,sonic automotive inc cl a,SAH,65831,5500.0,crosswalk
0001043604,JUNIPER NETWORKS INC,juniper networks,JNPR,121718,3576.0,crosswalk
0001043961,PRECIPIO INC,precipio,TBIO,32078,8071.0,crosswalk
0001044777,ONESPAN INC,onespan,VDSI,66686,3669.0,crosswalk
0001045450,EPR PROPERTIES,epr properties,EPR,65710,6798.0,crosswalk
0001045609,PROLOGIS INC,prologis,AMB,29984,6798.0,crosswalk
0001045742,LIVE VENTURES INC,live ventures,LIVE,66261,5700.0,crosswalk
0001045810,NVIDIA CORP,nvidia,NVDA,117768,3674.0,crosswalk
0001045942,TRACK GROUP INC,track,SCRA,155941,7380.0,crosswalk
0001046025,HERITAGE FINANCIAL CORP,heritage financial,HFWA,66285,6020.0,crosswalk
0001046050,TIMBERLAND BANCORP INC,timberland bancorp,TSBK,66286,6036.0,crosswalk
0001046102,RB GLOBAL INC,rb global,,65605,7389.0,crosswalk
0001046257,INGREDION INC,ingredion,INGR,66016,2040.0,crosswalk
0001046311,CHOICE HOTELS INTL INC,choice hotels intl,CHH,65615,6794.0,crosswalk
0001046568,PERDOCEO EDUCATION CORP,perdoceo education,CECO,66379,8200.0,crosswalk
0001047127,AMKOR TECHNOLOGY INC,amkor technology,AMKR,110039,3674.0,crosswalk
0001047166,United Rentals North America Inc,united rentals north america,URI,,7359.0,ticker_map
0001047335,NATIONAL HEALTHCARE CORP,national healthcare,NHC,7741,8051.0,crosswalk
0001047340,FRESH DEL MONTE PRODUCE INC,fresh del monte produce,FDP,30443,100.0,crosswalk
0001047862,CONSOLIDATED EDISON INC,consolidated edison,ED,3413,4931.0,crosswalk
0001048268,IES HOLDINGS INC,ies,IES,66371,1731.0,crosswalk
0001048286,MARRIOTT INTL INC,marriott intl,MAR,28930,7011.0,crosswalk
0001048477,BIOMARIN PHARMACEUTICAL INC,biomarin pharmaceutical,BMRN,122257,2836.0,crosswalk
0001048695,F5 INC,f5,FFIV,121077,7373.0,crosswalk
0001048911,FEDEX CORP,fedex,FDX,4598,4513.0,crosswalk
0001049011,KID CASTLE EDUCATIONAL CORP,kid castle educational,KDCE,109846,9995.0,crosswalk
0001049502,MKS INC,mks,MKSI,119275,3823.0,crosswalk
0001049521,MERCURY SYSTEMS INC,mercury systems,MRCY,66393,3674.0,crosswalk
0001049606,COMPX INTERNATIONAL INC,compx international,CIX,66602,3420.0,crosswalk
0001049782,BROOKLINE BANCORP INC,brookline bancorp,BRKL,105670,6020.0,crosswalk
0001050377,PC CONNECTION INC,pc connection,PCCC,66586,5045.0,crosswalk
0001050441,EAGLE BANCORP INC/MD,eagle bancorp incmd,EGBN,111721,6020.0,crosswalk
0001050446,STRATEGY INC,strategy,MSTR,111534,7372.0,crosswalk
0001050743,PEAPACK-GLADSTONE FINAN CORP,peapackgladstone finan,PGC,107817,6020.0,crosswalk
0001050797,COLUMBIA SPORTSWEAR CO,columbia sportswear,COLM,105936,2300.0,crosswalk
0001050825,STEELCASE INC,steelcase,SCS,66290,2522.0,crosswalk
0001050915,QUANTA SERVICES INC,quanta services,PWR,66446,1731.0,crosswalk
0001051343,COMMUNITY WEST BANCSHRS -OLD,community west bancshrs old,CWBC,62646,6020.0,crosswalk
0001051470,CROWN CASTLE INC,crown castle,CCI,113490,6798.0,crosswalk
0001051512,TELEPHONE & DATA SYSTEMS INC,telephone data systems,TDS,10411,4812.0,crosswalk
0001051514,STRATA SKIN SCIENCES INC,strata skin sciences,MELA,164293,3841.0,crosswalk
0001051627,AXT INC,axt,AXTI,110760,3674.0,crosswalk
0001052752,GETTY REALTY CORP,getty realty,GTY,5149,6798.0,crosswalk
0001053352,HERITAGE COMMERCE CORP,heritage commerce,HTBK,109599,6020.0,crosswalk
0001053369,ELITE PHARMACEUTICALS INC,elite pharmaceuticals,ELTP,106261,2834.0,crosswalk
0001053507,AMERICAN TOWER CORP,american tower,AMT,105365,6798.0,crosswalk
0001053584,MACATAWA BANK CORP,macatawa bank,MCBC,107325,6020.0,crosswalk
0001053691,CERVOMED INC,cervomed,SMDI,26809,2836.0,crosswalk
0001053706,CRA INTERNATIONAL INC,cra international,CRAI,109919,8111.0,crosswalk
0001054102,INTERPACE BIOSCIENCES INC,interpace biosciences,PDII,110728,8071.0,crosswalk
0001054905,INNOSPEC INC,innospec,OTL,110566,2810.0,crosswalk
0001055160,MFA FINANCIAL INC,mfa financial,MFA,15101,6798.0,crosswalk
0001055726,INOVIO PHARMACEUTICALS INC,inovio pharmaceuticals,GEB,66697,2836.0,crosswalk
0001056285,BRAND HOUSE COLLECTIVE INC,brand house collective,KIRK,148391,5700.0,crosswalk
0001056288,FEDERATED HERMES INC,federated hermes,FII,66731,6282.0,crosswalk
0001056358,MANNATECH INC,mannatech,MTEX,112968,2834.0,crosswalk
0001056696,MANHATTAN ASSOCIATES INC,manhattan associates,MANH,109826,7373.0,crosswalk
0001056903,AMERICAN STATES WATER CO,american states water,AWR,9849,4941.0,crosswalk
0001056943,PEOPLES FINANCIAL SERVICES,peoples financial services,PFIS,66394,6020.0,crosswalk
0001057060,MARINEMAX INC,marinemax,HZO,111103,5500.0,crosswalk
0001057352,COSTAR GROUP INC,costar,CSGP,112111,7370.0,crosswalk
0001057379,HACKETT GROUP INC,hackett,ANSR,111000,8742.0,crosswalk
0001057706,FIRST BANCORP P R,first bancorp p r,FBP,16821,6020.0,crosswalk
0001057877,IDACORP INC,idacorp,IDA,5870,4911.0,crosswalk
0001058090,CHIPOTLE MEXICAN GRILL INC,chipotle mexican grill,CMG,165914,5812.0,crosswalk
0001058290,COGNIZANT TECH SOLUTIONS,cognizant tech solutions,CTSH,111864,7370.0,crosswalk
0001058307,NEXTPLAT CORP,nextplat,SILV,118941,5961.0,crosswalk
0001058623,CUMULUS MEDIA INC,cumulus media,CMLS,112030,4832.0,crosswalk
0001058811,IMMERSION CORP,immersion,IMMR,126318,7372.0,crosswalk
0001058867,GUARANTY BANCSHARES INC,guaranty bancshares,GNTY,31265,6020.0,crosswalk
0001059142,GREYSTONE HSG IMPT INVTS LP,greystone hsg impt invts lp,ATAXZ,16641,6799.0,crosswalk
0001059262,SP PLUS CORP,sp plus,STAN,158737,7500.0,crosswalk
0001059556,MOODY'S CORP,moodys,MCO,139665,7323.0,crosswalk
0001060391,REPUBLIC SERVICES INC,republic services,RSG,112168,4953.0,crosswalk
0001060822,CARTER'S INC,carters,CRI,150278,2300.0,crosswalk
0001061027,VIRACTA THERAPEUTICS INC,viracta therapeutics,SSNS,23813,2836.0,crosswalk
0001061069,AVALON HOLDINGS CORP,avalon,AWX,110802,4955.0,crosswalk
0001061219,ENTERPRISE PRODCT PARTNRS LP,enterprise prodct partnrs lp,EPD,112876,1311.0,crosswalk
0001061630,BLACKSTONE MORTGAGE TR INC,blackstone mortgage tr,BXMT,20791,6798.0,crosswalk
0001061937,HOST HOTELS & RESORTS LP,host hotels resorts lp,,260996,6798.0,crosswalk
0001061983,CYTOKINETICS INC,cytokinetics,CYTK,158563,2834.0,crosswalk
0001062231,DAUCH CORP,dauch,AXL,117861,3714.0,crosswalk
0001062822,LEXICON PHARMACEUTICALS INC,lexicon pharmaceuticals,LEXG,133868,2835.0,crosswalk
0001063537,RICEBRAN TECHNOLOGIES,ricebran technologies,RIBT,114415,2040.0,crosswalk
0001063761,SIMON PROPERTY GROUP INC,simon property,SPG,29389,6798.0,crosswalk
0001064722,GIVEMEPOWER CORP,givemepower,,66589,6500.0,crosswalk
0001064728,PEABODY ENERGY CORP,peabody energy,BTU,142460,1220.0,crosswalk
0001065059,CENTRUS ENERGY CORP,centrus energy,USU,112759,2810.0,crosswalk
0001065078,NETWORK-1 TECHNOLOGIES INC,network1 technologies,NTIP,115831,6794.0,crosswalk
0001065088,EBAY INC,ebay,EBAY,114524,5961.0,crosswalk
0001065280,NETFLIX INC,netflix,NFLX,147579,7841.0,crosswalk
0001065696,LKQ CORP,lkq,LKQ,155394,5010.0,crosswalk
0001065837,SKECHERS U S A INC,skechers u s a,SKX,121142,3140.0,crosswalk
0001066194,EGAIN CORP,egain,EGAN,124036,7372.0,crosswalk
0001066605,HEIDRICK & STRUGGLES INTL,heidrick struggles intl,HSII,120048,7361.0,crosswalk
0001066684,THEGLOBE.COM INC,theglobecom,TGLO,115313,9995.0,crosswalk
0001066764,BIMERGEN ENERGY CORP,bimergen energy,NWMV,116025,7359.0,crosswalk
0001066923,FUTURE FINTECH GROUP INC,future fintech,SPU,149379,6159.0,crosswalk
0001067294,CRACKER BARREL OLD CTRY STOR,cracker barrel old ctry stor,CBRL,3570,5812.0,crosswalk
0001067701,UNITED RENTALS INC,united rentals,URI,66065,7350.0,crosswalk
0001067837,AUDACY INC,audacy,ETM,117902,4832.0,crosswalk
0001067983,BERKSHIRE HATHAWAY,berkshire hathaway,BRK,2176,9997.0,crosswalk
0001068689,DATA443 RISK MITIGATION INC,data443 risk mitigation,,114923,3060.0,crosswalk
0001068851,PROSPERITY BANCSHARES INC,prosperity bancshares,PRSP,115876,6020.0,crosswalk
0001069157,EAST WEST BANCORP INC,east west bancorp,EWBC,118042,6020.0,crosswalk
0001069183,AXON ENTERPRISE INC,axon enterprise,TASR,143912,3480.0,crosswalk
0001069202,LENNOX INTERNATIONAL INC,lennox international,LII,122380,3585.0,crosswalk
0001069258,KRATOS DEFENSE & SECURITY,kratos defense security,KTOS,126056,7370.0,crosswalk
0001069394,FLEXIBLE SOLUTIONS INTL INC,flexible solutions intl,FSI,126010,2810.0,crosswalk
0001069530,FILANA THERAPEUTICS INC,filana therapeutics,PTIE,137642,2834.0,crosswalk
0001069533,RGC RESOURCES INC,rgc resources,RGCO,9171,4924.0,crosswalk
0001069878,TREX CO INC,trex,TREX,119316,2400.0,crosswalk
0001069899,PHIBRO ANIMAL HEALTH CORP,phibro animal health,,20115,2833.0,crosswalk
0001070050,APPTECH PAYMENTS CORP,apptech payments,CSIB,165286,7389.0,crosswalk
0001070081,PTC THERAPEUTICS INC,ptc therapeutics,PTCT,174134,2836.0,crosswalk
0001070235,BLACKBERRY LTD,blackberry,,65986,7372.0,crosswalk
0001070296,FIRST CAPITAL INC,first capital,FCAP,117034,6020.0,crosswalk
0001070412,CNX RESOURCES CORP,cnx resources,CNX,120093,1311.0,crosswalk
0001070423,PLAINS ALL AMER PIPELNE  -LP,plains all amer pipelne lp,PAA,116029,5171.0,crosswalk
0001070494,ACADIA PHARMACEUTICALS INC,acadia pharmaceuticals,ACAD,141846,2836.0,crosswalk
0001070524,GREENE COUNTY BANCORP INC,greene county bancorp,GCBC,117026,6035.0,crosswalk
0001070680,CF BANKSHARES INC,cf bankshares,GCFC,117018,6020.0,crosswalk
0001070750,HOST HOTELS & RESORTS INC,host hotels resorts,HST,7063,6798.0,crosswalk
0001070985,CORECIVIC INC,corecivic,CXW,65084,6512.0,crosswalk
