cik,name,alias,alias_clean,alias_source
0000825542,SCOTTS MIRACLE-GRO CO,SCOTTS COMPANY,scotts,input_alias
0000825788,DIVALL INSURED INCOME PROPERTIES 2 LIMITED PARTNERSHIP,DIVALL INSURED INCOME FUND-2 LIMITED PARTNERSHIP,divall insured income fund2 limited partnership,input_alias
0000826675,DYNEX CAPITAL INC,RAC MORTGAGE INVESTMENT CORP /VA/,rac mortgage investment corp va,input_alias
0000826675,DYNEX CAPITAL INC,RESOURCE MORTGAGE CAPITAL INC/VA,resource mortgage capital incva,input_alias
0000826675,DYNEX CAPITAL INC,RESOURCE MORTGAGE INVESTMENT CORP,resource mortgage investment,input_alias
0000827052,EDISON INTERNATIONAL,SCECORP,scecorp,input_alias
0000827187,Sleep Number Corp,SELECT COMFORT CORP,select comfort,input_alias
0000827876,"CLEANSPARK, INC.",SMARTDATA CORP,smartdata,input_alias
0000827876,"CLEANSPARK, INC.",STRATEAN INC.,stratean,input_alias
0000828944,WSFS FINANCIAL CORP,STAR STATES CORP,star states,input_alias
0000829323,"Inuvo, Inc.",KOWABUNGA! INC.,kowabunga,input_alias
0000829323,"Inuvo, Inc.",THINK PARTNERSHIP INC,think partnership,input_alias
0000830616,"SCI Engineered Materials, Inc.",SUPERCONDUCTIVE COMPONENTS INC,superconductive components,input_alias
0000831001,CITIGROUP INC,PRIMERICA CORP /NEW/,primerica corp new,input_alias
0000831001,CITIGROUP INC,TRAVELERS GROUP INC,travelers,input_alias
0000831001,CITIGROUP INC,TRAVELERS INC,travelers,input_alias
0000831259,FREEPORT-MCMORAN INC,FREEPORT MCMORAN COPPER & GOLD INC,freeport mcmoran copper gold,input_alias
0000831259,FREEPORT-MCMORAN INC,FREEPORT MCMORAN COPPER COMPANY INC,freeport mcmoran copper,input_alias
0000831378,LVPAI GROUP Ltd,CONDOR WEST CORP,condor west,input_alias
0000831378,LVPAI GROUP Ltd,FINOTEC GROUP INC,finotec,input_alias
0000831378,LVPAI GROUP Ltd,ONLINE INTERNATIONAL CORP /NV/,online international corp nv,input_alias
0000832428,E.W. SCRIPPS Co,SCRIPPS E W CO /DE,scripps e w co de,input_alias
0000832480,UTG INC,UNITED TRUST GROUP INC,united trust,input_alias
0000832480,UTG INC,UNITED TRUST INC /IL/,united trust inc il,input_alias
0000832489,"GeoVax Labs, Inc.",DAUPHIN TECHNOLOGY INC,dauphin technology,input_alias
0000832489,"GeoVax Labs, Inc.",SUCCESSO INC,successo,input_alias
0000832988,SIGNET JEWELERS LTD,RATNERS GROUP PLC,ratners,input_alias
0000832988,SIGNET JEWELERS LTD,SIGNET GROUP PLC,signet,input_alias
0000833079,Meritage Homes CORP,HOMEPLEX MORTGAGE INVESTMENTS CORP,homeplex mortgage investments,input_alias
0000833079,Meritage Homes CORP,MERITAGE CORP,meritage,input_alias
0000833079,Meritage Homes CORP,MONTEREY HOMES CORP,monterey homes,input_alias
0000833444,Johnson Controls International plc,TYCO INTERNATIONAL LTD,tyco international,input_alias
0000833444,Johnson Controls International plc,TYCO INTERNATIONAL LTD /BER/,tyco international ltd ber,input_alias
0000833444,Johnson Controls International plc,TYCO INTERNATIONAL plc,tyco international,input_alias
0000834365,BIOLIFE SOLUTIONS INC,BIOLIFE SOLUTION INC,biolife solution,input_alias
0000834365,BIOLIFE SOLUTIONS INC,CRYOMEDICAL SCIENCES INC,cryomedical sciences,input_alias
0000835011,MGP INGREDIENTS INC,MIDWEST GRAIN PRODUCTS INC,midwest grain products,input_alias
0000835324,"Stock Yards Bancorp, Inc.",S Y BANCORP INC,s y bancorp,input_alias
0000835357,EQUITABLE FINANCIAL LIFE INSURANCE CO OF AMERICA,MONY LIFE INSURANCE CO OF AMERICA,mony life insurance co of america,input_alias
0000835357,EQUITABLE FINANCIAL LIFE INSURANCE CO OF AMERICA,MONY LIFE INSURANCE COMPANY OF AMERICA,mony life insurance company of america,input_alias
0000835662,"AiXin Life International, Inc.",MERCARI COMMUNICATIONS GROUP LTD,mercari communications,input_alias
0000836157,LINDSAY CORP,LINDSAY MANUFACTURING CO,lindsay manufacturing,input_alias
0000836564,Mosaic ImmunoEngineering Inc.,PATRIOT FINANCIAL CORP,patriot financial,input_alias
0000836564,Mosaic ImmunoEngineering Inc.,PATRIOT SCIENTIFIC CORP,patriot scientific,input_alias
0000837010,VOYA RETIREMENT INSURANCE & ANNUITY Co,AETNA LIFE INSURANCE & ANNUITY CO /CT,aetna life insurance annuity co ct,input_alias
0000837010,VOYA RETIREMENT INSURANCE & ANNUITY Co,ING LIFE INSURANCE & ANNUITY CO,ing life insurance annuity,input_alias
0000837465,Topgolf Callaway Brands Corp.,CALLAWAY GOLF,callaway golf,input_alias
0000837465,Topgolf Callaway Brands Corp.,CALLAWAY GOLF CO,callaway golf,input_alias
0000839087,VASO Corp,FUTURE MEDICAL PRODUCTS INC /DE/,future medical products inc de,input_alias
0000839087,VASO Corp,VASOMEDICAL INC,vasomedical,input_alias
0000839087,VASO Corp,"VASOMEDICAL, INC",vasomedical,input_alias
0000839470,"WESTWATER RESOURCES, INC.",URANIUM RESOURCES INC /DE/,uranium resources inc de,input_alias
0000840489,"FirstCash Holdings, Inc.",FIRST CASH FINANCIAL SERVICES INC,first cash financial services,input_alias
0000840489,"FirstCash Holdings, Inc.",FIRST CASH INC,first cash,input_alias
0000840489,"FirstCash Holdings, Inc.","FIRSTCASH, INC",firstcash,input_alias
0000840715,CLEARONE INC,CLEARONE COMMUNICATIONS INC,clearone communications,input_alias
0000840715,CLEARONE INC,GENTNER COMMUNICATIONS CORP,gentner communications,input_alias
0000840715,CLEARONE INC,GENTNER ELECTRONICS CORP,gentner electronics,input_alias
0000842023,BIO-TECHNE Corp,TECHNE CORP /MN/,techne corp mn,input_alias
0000842162,LEAR CORP,LEAR CORP /DE/,lear corp de,input_alias
0000842162,LEAR CORP,LEAR SEATING CORP,lear seating,input_alias
0000842162,LEAR CORP,LEAR SIEGLER SEATING CORP,lear siegler seating,input_alias
0000842517,ISABELLA BANK Corp,IBT BANCORP INC /MI/,ibt bancorp inc mi,input_alias
0000843006,ACCESS Newswire Inc.,DOCUCON INC,docucon,input_alias
0000843006,ACCESS Newswire Inc.,DOCUCON INCORPORATED,docucon incorporated,input_alias
0000843006,ACCESS Newswire Inc.,ISSUER DIRECT CORP,issuer direct,input_alias
0000844059,"FRP HOLDINGS, INC.",FRP PROPERTIES INC,frp properties,input_alias
0000844059,"FRP HOLDINGS, INC.",PATRIOT TRANSPORTATION HOLDING INC,patriot transportation,input_alias
0000844856,Healthier Choices Management Corp.,MILLER DIVERSIFIED CORP,miller diversified,input_alias
0000844856,Healthier Choices Management Corp.,VAPOR CORP.,vapor,input_alias
0000844887,DIAMONDHEAD CASINO CORP,EUROPA CRUISES CORP,europa cruises,input_alias
0000845385,PRINCETON CAPITAL CORP,REGAL ONE CORP,regal one,input_alias
0000845385,PRINCETON CAPITAL CORP,REGAL ONE Corp,regal one,input_alias
0000845819,"KonaTel, Inc.",DALA PETROLEUM CORP.,dala petroleum,input_alias
0000845819,"KonaTel, Inc.",WESTCOTT PRODUCTS CORP,westcott products,input_alias
0000846377,"Totaligent, Inc.","ALLTEMP, INC.",alltemp,input_alias
0000846377,"Totaligent, Inc.","SOURCE FINANCIAL, INC.",source financial,input_alias
0000846377,"Totaligent, Inc.","WIKI GROUP, INC.",wiki group,input_alias
0000846475,ZYNEX INC,FOX RIVER HOLDINGS INC,fox river,input_alias
0000846475,ZYNEX INC,ZYNEX MEDICAL HOLDINGS INC,zynex medical,input_alias
0000846617,"Dime Community Bancshares, Inc. /NY/",BRIDGE BANCORP INC,bridge bancorp,input_alias
0000846617,"Dime Community Bancshares, Inc. /NY/","BRIDGE BANCORP, INC.",bridge bancorp,input_alias
0000846913,"FUEL TECH, INC.",FUEL TECH N V,fuel tech n v,input_alias
0000849145,Heritage Global Inc.,ACCERIS COMMUNICATIONS INC,acceris communications,input_alias
0000849145,Heritage Global Inc.,C2 Global Technologies Inc,c2 global technologies,input_alias
0000849145,Heritage Global Inc.,Counsel RB Capital Inc.,counsel rb capital,input_alias
0000849146,Lifevantage Corp,ANDRAPLEX CORP,andraplex,input_alias
0000849146,Lifevantage Corp,"LIFELINE THERAPEUTICS, INC.",lifeline therapeutics,input_alias
0000849146,Lifevantage Corp,YAAK RIVER RESOURCES INC,yaak river resources,input_alias
0000849399,Gen Digital Inc.,NortonLifeLock Inc.,nortonlifelock,input_alias
0000849399,Gen Digital Inc.,SYMANTEC CORP,symantec,input_alias
0000849401,"ADM TRONICS UNLIMITED, INC.",ADM TRONICS UNLIMITED INC/DE,adm tronics unlimited incde,input_alias
0000850141,HORACE MANN EDUCATORS CORP /DE/,HORACE MANN EDUCATORS CORP,horace mann educators,input_alias
0000850209,"FOOT LOCKER, INC.",VENATOR GROUP INC,venator,input_alias
0000850209,"FOOT LOCKER, INC.",WOOLWORTH CORPORATION,woolworth,input_alias
0000850429,TREDEGAR CORP,TREDEGAR INDUSTRIES INC,tredegar industries,input_alias
0000851310,HARMONIC INC,HARMONIC LIGHTWAVES INC,harmonic lightwaves,input_alias
0000851520,EXPONENT INC,FAILURE GROUP INC,failure,input_alias
0000852772,DENNY'S Corp,ADVANTICA RESTAURANT GROUP INC,advantica restaurant,input_alias
0000852772,DENNY'S Corp,FLAGSTAR COMPANIES INC,flagstar companies,input_alias
0000855683,MILESTONE SCIENTIFIC INC.,MILESTONE SCIENTIFIC INC/NJ,milestone scientific incnj,input_alias
0000855683,MILESTONE SCIENTIFIC INC.,U S OPPORTUNITY SEARCH INC,u s opportunity search,input_alias
0000856984,"QHSLab, Inc.",AMERICAN BIOGENETIC SCIENCES INC,american biogenetic sciences,input_alias
0000856984,"QHSLab, Inc.",USA EQUITIES CORP.,usa equities,input_alias
0000856984,"QHSLab, Inc.",USA EQUITY CORP.,usa equity,input_alias
0000857005,PTC INC.,PARAMETRIC TECHNOLOGY CORP,parametric technology,input_alias
0000857855,UNITED COMMUNITY BANKS INC,UNION BANCSHARES INC /GA/,union bancshares inc ga,input_alias
0000857949,Enlightify Inc.,"China Green Agriculture, Inc.",china green agriculture,input_alias
0000857949,Enlightify Inc.,DISCOVERY TECHNOLOGIES INC,discovery technologies,input_alias
0000857949,Enlightify Inc.,DISCOVERY TECHNOLOGIES INC /KS/,discovery technologies inc ks,input_alias
0000858470,Coterra Energy Inc.,CABOT OIL & GAS CORP,cabot oil gas,input_alias
0000859070,FIRST COMMUNITY BANKSHARES INC /VA/,FCFT INC,fcft,input_alias
0000859070,FIRST COMMUNITY BANKSHARES INC /VA/,FIRST COMMUNITY BANCSHARES INC /NV/,first community bancshares inc nv,input_alias
0000860413,FIRST INTERSTATE BANCSYSTEM INC,FIRST INTERSTATE BANCSYSTEM OF MONTANA INC,first interstate bancsystem of montana,input_alias
0000860546,COPT DEFENSE PROPERTIES,CORPORATE OFFICE PROPERTIES TRUST,corporate office properties trust,input_alias
0000860546,COPT DEFENSE PROPERTIES,CORPORATE OFFICE PROPERTIES TRUST INC,corporate office properties trust,input_alias
0000860546,COPT DEFENSE PROPERTIES,ROYALE INVESTMENTS INC,royale investments,input_alias
0000860730,"HCA Healthcare, Inc.","HCA Holdings, Inc.",hca holdings,input_alias
0000860730,"HCA Healthcare, Inc.",HCA INC/TN,hca inctn,input_alias
0000860730,"HCA Healthcare, Inc.",HCA THE HEALTHCARE CO,hca the healthcare,input_alias
0000860731,TYLER TECHNOLOGIES INC,TYLER CORP /NEW/,tyler corp new,input_alias
0000860731,TYLER TECHNOLOGIES INC,TYLER THREE INC,tyler three,input_alias
0000860748,KEMPER Corp,UNITRIN INC,unitrin,input_alias
0000861842,CATHAY GENERAL BANCORP,CATHAY BANCORP INC,cathay bancorp,input_alias
0000861884,"RELIANCE, INC.",RELIANCE STEEL & ALUMINUM CO,reliance steel aluminum,input_alias
0000862668,ESCALON MEDICAL CORP,INTELLIGENT SURGICAL LASERS INC,intelligent surgical lasers,input_alias
0000862861,ALT5 Sigma Corp,APPLIANCE RECYCLING CENTERS OF AMERICA INC /MN,appliance recycling centers of america inc mn,input_alias
0000862861,ALT5 Sigma Corp,JanOne Inc.,janone,input_alias
0000863894,VERU INC.,FEMALE HEALTH CO,female health,input_alias
0000863894,VERU INC.,WISCONSIN PHARMACAL COMPANY INC,wisconsin pharmacal,input_alias
0000864240,SYPRIS SOLUTIONS INC,GROUP TECHNOLOGIES CORP,group technologies,input_alias
0000864749,TRIMBLE INC.,TRIMBLE NAVIGATION LTD /CA/,trimble navigation ltd ca,input_alias
0000865752,Monster Beverage Corp,HANSEN NATURAL CORP,hansen natural,input_alias
0000865752,Monster Beverage Corp,UNIPAC CORP,unipac,input_alias
0000866374,FLEX LTD.,FLEX HOLDINGS PTE LTD,flex holdings pte,input_alias
0000866374,FLEX LTD.,FLEXTRONICS INTERNATIONAL LTD,flextronics international,input_alias
0000866374,FLEX LTD.,FLEXTRONICS INTERNATIONAL LTD.,flextronics international,input_alias
0000866439,"DarkPulse, Inc.",KLEVER MARKETING INC,klever marketing,input_alias
0000866439,"DarkPulse, Inc.",VIDEOCART INC,videocart,input_alias
0000866706,ESCO TECHNOLOGIES INC,ESCO ELECTRONICS CORP,esco electronics,input_alias
0000866829,HELIX ENERGY SOLUTIONS GROUP INC,CAL DIVE INTERNATIONAL INC,cal dive international,input_alias
0000867840,"PRECISION OPTICS CORPORATION, INC.",PRECISION OPTICS CORP INC,precision optics,input_alias
0000867840,"PRECISION OPTICS CORPORATION, INC.",PRECISION OPTICS CORPORATION INC,precision optics,input_alias
0000867840,"PRECISION OPTICS CORPORATION, INC.",PRECISION OPTICS Corp INC,precision optics,input_alias
0000868278,"ProPhase Labs, Inc.",QUIGLEY CORP,quigley,input_alias
0000868780,"Dorman Products, Inc.",R & B INC,r b,input_alias
0000868857,AECOM,AECOM TECHNOLOGY CORP,aecom technology,input_alias
0000871763,ManpowerGroup Inc.,MANPOWER INC /WI/,manpower inc wi,input_alias
0000873303,"Sarepta Therapeutics, Inc.",ANTIVIRALS INC,antivirals,input_alias
0000873303,"Sarepta Therapeutics, Inc.",AVI BIOPHARMA INC,avi biopharma,input_alias
0000873303,"Sarepta Therapeutics, Inc.","Sarepta Therapuetics, Inc.",sarepta therapuetics,input_alias
0000873860,ONITY GROUP INC.,OCWEN FINANCIAL CORP,ocwen financial,input_alias
0000873860,ONITY GROUP INC.,OCWEN FINANCIAL Corp,ocwen financial,input_alias
0000874015,IONIS PHARMACEUTICALS INC,ISIS PHARMACEUTICALS INC,isis pharmaceuticals,input_alias
0000874238,"STERLING INFRASTRUCTURE, INC.",OAKHURST CAPITAL INC,oakhurst capital,input_alias
0000874238,"STERLING INFRASTRUCTURE, INC.",OAKHURST CO INC,oakhurst,input_alias
0000874238,"STERLING INFRASTRUCTURE, INC.",STERLING CONSTRUCTION CO INC,sterling construction,input_alias
0000874396,"LIFETIME BRANDS, INC",LIFETIME HOAN CORP,lifetime hoan,input_alias
0000874499,GULFPORT ENERGY CORP,WESTERN RESOURCE TECHNOLOGIES INC,western resource technologies,input_alias
0000874499,GULFPORT ENERGY CORP,WRT ENERGY CORP,wrt energy,input_alias
0000874501,AMBAC FINANCIAL GROUP INC,AMBAC INC /DE/,ambac inc de,input_alias
0000874716,IDEXX LABORATORIES INC /DE,IDEXX CORP / DE,idexx corp de,input_alias
0000874766,"HARTFORD INSURANCE GROUP, INC.",HARTFORD FINANCIAL SERVICES GROUP INC/DE,hartford financial services group incde,input_alias
0000874766,"HARTFORD INSURANCE GROUP, INC.","HARTFORD FINANCIAL SERVICES GROUP, INC.",hartford financial services group,input_alias
0000874766,"HARTFORD INSURANCE GROUP, INC.",ITT HARTFORD GROUP INC /DE,itt hartford group inc de,input_alias
0000874866,CORVEL CORP,FORTIS CORP,fortis,input_alias
0000875045,BIOGEN INC.,BIOGEN IDEC INC,biogen idec,input_alias
0000875045,BIOGEN INC.,BIOGEN IDEC INC.,biogen idec,input_alias
0000875045,BIOGEN INC.,IDEC PHARMACEUTICALS CORP / DE,idec pharmaceuticals corp de,input_alias
0000875355,"LENDWAY, INC.",INSIGNIA SYSTEMS INC/MN,insignia systems incmn,input_alias
0000875357,BOK FINANCIAL CORP,BOK FINANCIAL CORP ET AL,bok financial corp et al,input_alias
0000875582,NORTHERN TECHNOLOGIES INTERNATIONAL CORP,NORTHERN INSTRUMENTS CORP,northern instruments,input_alias
0000875657,ULTRALIFE CORP,ULTRALIFE BATTERIES INC,ultralife batteries,input_alias
0000875729,BION ENVIRONMENTAL TECHNOLOGIES INC,RSTS CORP,rsts,input_alias
0000876343,"Lineage Cell Therapeutics, Inc.",BIOTIME INC,biotime,input_alias
0000876427,"MONRO, INC.",MONRO MUFFLER BRAKE INC,monro muffler brake,input_alias
0000876883,Stagwell Inc,MDC CORP INC,mdc,input_alias
0000876883,Stagwell Inc,MDC PARTNERS INC,mdc partners,input_alias
0000876883,Stagwell Inc,MDC Stagwell Holdings Inc,mdc stagwell,input_alias
0000877212,ZEBRA TECHNOLOGIES CORP,ZEBRA TECHNOLOGIES CORP/DE,zebra technologies corpde,input_alias
0000877422,SpartanNash Co,SPARTAN STORES INC,spartan stores,input_alias
0000878927,"OLD DOMINION FREIGHT LINE, INC.",OLD DOMINION FREIGHT LINE INC/VA,old dominion freight line incva,input_alias
0000878932,"EQUUS TOTAL RETURN, INC.",EQUUS II INC,equus ii,input_alias
0000879169,INCYTE CORP,INCYTE GENOMICS INC,incyte genomics,input_alias
0000879169,INCYTE CORP,INCYTE PHARMACEUTICALS INC,incyte pharmaceuticals,input_alias
0000879407,"ARROWHEAD PHARMACEUTICALS, INC.",ARROWHEAD RESEARCH CORP,arrowhead research,input_alias
0000879407,"ARROWHEAD PHARMACEUTICALS, INC.",INTERACTIVE GROUP INC,interactive,input_alias
0000879407,"ARROWHEAD PHARMACEUTICALS, INC.",INTERACTIVE INC,interactive,input_alias
0000879526,WABASH NATIONAL Corp,WABASH NATIONAL CORP /DE,wabash national corp de,input_alias
0000879585,"ATN International, Inc.",ATLANTIC TELE NETWORK INC /DE,atlantic tele network inc de,input_alias
0000879911,"APPLIED ENERGETICS, INC.","IONATRON, INC.",ionatron,input_alias
0000879911,"APPLIED ENERGETICS, INC.",NATURAL EARTH TECHNOLOGIES INC,natural earth technologies,input_alias
0000879911,"APPLIED ENERGETICS, INC.",US HOME & GARDEN INC,us home garden,input_alias
0000880242,"BIOLARGO, INC.",LATIN AMERICAN CASINOS INC,latin american casinos,input_alias
0000880242,"BIOLARGO, INC.",NUWAY ENERGY INC,nuway energy,input_alias
0000880242,"BIOLARGO, INC.",NUWAY MEDICAL INC,nuway medical,input_alias
0000880417,"CSB Bancorp, Inc.",CSB BANCORP INC /OH,csb bancorp inc oh,input_alias
0000880631,"WisdomTree, Inc.",FINANCIAL DATA SYSTEMS,financial data systems,input_alias
0000880631,"WisdomTree, Inc.",INDEX DEVELOPMENT PARTNERS INC,index development partners,input_alias
0000880631,"WisdomTree, Inc.","WisdomTree Investments, Inc.",wisdomtree investments,input_alias
0000880984,"ACORN ENERGY, INC.","ACORN FACTOR, INC.",acorn factor,input_alias
0000880984,"ACORN ENERGY, INC.",DATA SYSTEMS & SOFTWARE INC,data systems software,input_alias
0000880984,"ACORN ENERGY, INC.",DEFENSE SOFTWARE & SYSTEMS INC,defense software systems,input_alias
0000881453,FORTITUDE LIFE INSURANCE & ANNUITY CO,AMERICAN SKANDIA LIFE ASSURANCE CORP/CT,american skandia life assurance corpct,input_alias
0000881453,FORTITUDE LIFE INSURANCE & ANNUITY CO,PRUDENTIAL ANNUITIES LIFE ASSURANCE CORP/CT,prudential annuities life assurance corpct,input_alias
0000882291,AETHLON MEDICAL INC,BISHOP EQUITIES INC,bishop equities,input_alias
0000882361,Aptose Biosciences Inc.,"Aptose Biosciences Inc., (formerly LORUS THERAPEUTICS INC.)",aptose biosciences inc formerly lorus therapeutics inc,input_alias
0000882361,Aptose Biosciences Inc.,IMUTEC PHARMA INC,imutec pharma,input_alias
0000882361,Aptose Biosciences Inc.,LORUS THERAPEUTICS INC,lorus therapeutics,input_alias
0000882835,ROPER TECHNOLOGIES INC,ROPER INDUSTRIES INC,roper industries,input_alias
0000882835,ROPER TECHNOLOGIES INC,ROPER INDUSTRIES INC /DE/,roper industries inc de,input_alias
0000883237,"VIRTUS INVESTMENT PARTNERS, INC.",DUFF & PHELPS CORP,duff phelps,input_alias
0000883237,"VIRTUS INVESTMENT PARTNERS, INC.",PHOENIX DUFF & PHELPS CORP,phoenix duff phelps,input_alias
0000883237,"VIRTUS INVESTMENT PARTNERS, INC.",PHOENIX INVESTMENT PARTNERS LTD/CT,phoenix investment partners ltdct,input_alias
0000883569,"Fossil Group, Inc.",FOSSIL INC,fossil,input_alias
0000883902,"Cornerstone Building Brands, Inc.",NATIONAL COMPONENTS INCORPORATED,national components incorporated,input_alias
0000883902,"Cornerstone Building Brands, Inc.",NCI BUILDING SYSTEMS INC,nci building systems,input_alias
0000883948,Atlantic Union Bankshares Corp,UNION FIRST MARKET BANKSHARES CORP,union first market bankshares,input_alias
0000883948,Atlantic Union Bankshares Corp,Union Bankshares Corp,union bankshares,input_alias
0000883975,Microbot Medical Inc.,CYTOTHERAPEUTICS INC/DE,cytotherapeutics incde,input_alias
0000883975,Microbot Medical Inc.,STEMCELLS INC,stemcells,input_alias
0000884144,ASURE SOFTWARE INC,FORGENT NETWORKS INC,forgent networks,input_alias
0000884144,ASURE SOFTWARE INC,VIDEO TELECOM CORP,video telecom,input_alias
0000884144,ASURE SOFTWARE INC,VTEL CORP,vtel,input_alias
0000884219,"Pursuit Attractions & Hospitality, Inc.",DIAL CORP /DE/,dial corp de,input_alias
0000884219,"Pursuit Attractions & Hospitality, Inc.",NEW DIAL CORP,new dial,input_alias
0000884219,"Pursuit Attractions & Hospitality, Inc.",VIAD CORP,viad,input_alias
0000884269,ALPHA PRO TECH LTD,BFD INDUSTRIES INC,bfd industries,input_alias
0000884614,UGI CORP /PA/,NEW UGI CORP,new ugi,input_alias
0000884624,Orthofix Medical Inc.,ORTHOFIX INTERNATIONAL N V,orthofix international n v,input_alias
0000884650,INFINITE GROUP INC,INFINITE MACHINE CORP,infinite machine,input_alias
0000884887,ROYAL CARIBBEAN CRUISES LTD,RA HOLDINGS INC,ra,input_alias
0000885462,"GULF RESOURCES, INC.",DIVERSIFAX INC,diversifax,input_alias
0000885508,STRATUS PROPERTIES INC,FM PROPERTIES INC,fm properties,input_alias
0000885590,Bausch Health Companies Inc.,BIOVAIL CORP INTERNATIONAL,biovail corp international,input_alias
0000885590,Bausch Health Companies Inc.,BIOVAIL Corp,biovail,input_alias
0000885590,Bausch Health Companies Inc.,"Valeant Pharmaceuticals International, Inc.",valeant pharmaceuticals international,input_alias
0000886128,FUELCELL ENERGY INC,ENERGY RESEARCH CORP /NY/,energy research corp ny,input_alias
0000886206,FRANKLIN COVEY CO,FRANKLIN QUEST CO,franklin quest,input_alias
0000886346,KADANT INC,THERMO FIBERTEK INC,thermo fibertek,input_alias
0000886982,GOLDMAN SACHS GROUP INC,GOLDMAN SACHS GROUP INC/,goldman sachs group inc,input_alias
0000887359,Vericel Corp,AASTROM BIOSCIENCES INC,aastrom biosciences,input_alias
0000887396,EMPIRE PETROLEUM CORP,AMERICOMM CORP,americomm,input_alias
0000887396,EMPIRE PETROLEUM CORP,AMERICOMM RESOURCES CORP,americomm resources,input_alias
0000887596,CHEESECAKE FACTORY INC,CHEESECAKE FACTORY INCORPORATED,cheesecake factory incorporated,input_alias
0000887936,"FTI CONSULTING, INC",FORENSIC TECHNOLOGIES INTERNATIONAL CORP,forensic technologies international,input_alias
0000889900,PATTERSON UTI ENERGY INC,PATTERSON ENERGY INC,patterson energy,input_alias
0000890394,Peraso Inc.,MONOLITHIC SYSTEM TECHNOLOGY INC,monolithic system technology,input_alias
0000890394,Peraso Inc.,"MoSys, Inc.",mosys,input_alias
0000890564,ASGN Inc,ON ASSIGNMENT INC,on assignment,input_alias
0000890821,"Enveric Biosciences, Inc.","AMERI Holdings, Inc.",ameri holdings,input_alias
